campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,new_roas,CTR,Conversion Rate
89176,Festival Offer,28/10/2024,All,SMS,"1,666.00",508.00,20.00,"3,586.46","3,395.18",3.25,0.95,30.49%,3.94%
929630,Referral Program,15/10/2024,New Users,Email,"3,344.00",810.00,88.00,"2,786.73","7,608.13",3.25,2.73,24.22%,10.86%
711295,App Push Notification,11/08/2024,Premium,Social Media,"5,954.00",424.00,71.00,"4,162.18","4,796.18",3.25,1.15,7.12%,16.75%
709736,Membership Drive,05/05/2024,All,Email,"9,470.00",924.00,10.00,"2,377.14","2,214.91",3.25,0.93,9.76%,1.08%
745105,Email Campaign,29/04/2024,New Users,Email,"6,602.00",666.00,73.00,"3,269.02","4,724.26",3.25,1.45,10.09%,10.96%
613714,New User Discount,25/04/2024,Premium,SMS,"7,897.00",108.00,51.00,"4,358.06","4,297.98",3.25,0.99,1.37%,47.22%
559650,Weekend Special,23/02/2024,All,Social Media,"2,332.00",512.00,77.00,"3,632.33","7,956.22",3.25,2.19,21.96%,15.04%
984295,Referral Program,10/01/2024,Inactive,App,"5,875.00",862.00,93.00,"4,067.05","2,316.31",3.25,0.57,14.67%,10.79%
574823,New User Discount,04/01/2024,Inactive,Email,"8,540.00",148.00,27.00,"3,498.87","4,227.69",3.25,1.21,1.73%,18.24%
796108,New User Discount,18/12/2023,Inactive,App,"4,768.00",879.00,66.00,"1,509.74","9,020.44",3.25,5.97,18.44%,7.51%
793231,Flash Sale,01/12/2023,Inactive,Email,"8,624.00",643.00,47.00,"3,470.08","9,934.13",3.25,2.86,7.46%,7.31%
247544,Membership Drive,29/11/2023,Inactive,Email,"1,721.00",229.00,64.00,"4,921.17","5,504.67",3.25,1.12,13.31%,27.95%
527536,New User Discount,05/11/2023,New Users,SMS,"7,500.00",575.00,64.00,"3,158.74","3,216.18",3.25,1.02,7.67%,11.13%
690314,Referral Program,18/08/2023,Inactive,App,"4,114.00",501.00,18.00,"2,356.75","3,196.24",3.25,1.36,12.18%,3.59%
944187,Membership Drive,21/06/2023,Premium,SMS,"5,472.00",926.00,91.00,"4,757.36","3,082.33",3.25,0.65,16.92%,9.83%
984732,Referral Program,15/06/2023,Inactive,App,"5,019.00",785.00,22.00,"3,146.73","9,894.03",3.25,3.14,15.64%,2.80%
650093,Category Promotion,16/05/2023,Premium,Social Media,"9,181.00",894.00,93.00,"2,995.42","6,519.68",3.25,2.18,9.74%,10.40%
545750,Festival Offer,16/04/2023,Premium,Social Media,"4,577.00",938.00,31.00,"3,481.50","8,542.15",3.25,2.45,20.49%,3.30%
887772,Referral Program,28/03/2023,New Users,Email,"1,746.00",812.00,54.00,"4,129.05","5,963.97",3.25,1.44,46.51%,6.65%
281551,App Push Notification,20/03/2023,New Users,SMS,"1,175.00",258.00,79.00,"4,582.31","6,159.50",3.25,1.34,21.96%,30.62%
792914,Referral Program,20/03/2023,Premium,SMS,"5,805.00",751.00,80.00,"4,487.51","4,496.41",3.25,1.00,12.94%,10.65%
884872,Weekend Special,02/10/2024,New Users,Email,"5,164.00",978.00,89.00,"1,058.86","4,846.78",3.24,4.58,18.94%,9.10%
168686,Membership Drive,02/10/2024,Premium,Email,"2,133.00",969.00,98.00,"3,282.05","9,841.84",3.24,3.00,45.43%,10.11%
590741,Weekend Special,01/10/2024,All,SMS,"5,644.00",504.00,19.00,"3,825.87","5,259.59",3.24,1.37,8.93%,3.77%
531923,Category Promotion,13/09/2024,All,Social Media,"3,858.00",876.00,69.00,"3,110.86","6,860.01",3.24,2.21,22.71%,7.88%
612901,Festival Offer,04/09/2024,New Users,Social Media,"7,553.00",668.00,95.00,"2,622.89","5,302.23",3.24,2.02,8.84%,14.22%
965389,Referral Program,01/09/2024,New Users,Email,"7,053.00",154.00,98.00,"4,843.93","8,791.64",3.24,1.81,2.18%,63.64%
531087,Category Promotion,29/08/2024,All,App,"2,945.00",321.00,74.00,"2,394.67","9,955.62",3.24,4.16,10.90%,23.05%
69822,Referral Program,16/08/2024,Premium,Email,"4,976.00",380.00,59.00,"1,090.23","8,581.79",3.24,7.87,7.64%,15.53%
699556,Category Promotion,04/08/2024,Premium,SMS,"4,640.00",853.00,29.00,"3,244.16","6,105.04",3.24,1.88,18.38%,3.40%
227016,Festival Offer,06/07/2024,New Users,Social Media,"4,233.00",297.00,86.00,"3,920.50","5,730.42",3.24,1.46,7.02%,28.96%
952449,Festival Offer,02/06/2024,New Users,App,"1,685.00",135.00,50.00,"3,684.59","9,597.45",3.24,2.60,8.01%,37.04%
715825,Membership Drive,28/05/2024,All,App,"7,300.00",277.00,73.00,"3,040.87","2,648.77",3.24,0.87,3.79%,26.35%
232119,Email Campaign,30/03/2024,Premium,Email,"1,699.00",666.00,25.00,"3,099.95","6,431.80",3.24,2.07,39.20%,3.75%
167955,Festival Offer,09/02/2024,Premium,App,"4,545.00",418.00,19.00,"1,485.68","5,519.82",3.24,3.72,9.20%,4.55%
93593,Membership Drive,17/01/2024,All,Social Media,"2,271.00",303.00,28.00,"1,583.49","7,333.40",3.24,4.63,13.34%,9.24%
560039,App Push Notification,29/10/2023,All,App,"9,868.00",722.00,60.00,"1,426.56","2,306.02",3.24,1.62,7.32%,8.31%
465848,App Push Notification,09/10/2023,Premium,Email,"7,099.00",477.00,52.00,"1,171.55","7,873.61",3.24,6.72,6.72%,10.90%
658643,Weekend Special,07/10/2023,All,Social Media,"4,141.00",271.00,24.00,"4,757.49","4,381.74",3.24,0.92,6.54%,8.86%
824305,Category Promotion,22/07/2023,All,Email,"3,548.00",640.00,40.00,"3,330.64","3,176.68",3.24,0.95,18.04%,6.25%
627085,App Push Notification,03/11/2024,All,Email,"6,291.00",130.00,66.00,"4,644.01","2,649.48",3.23,0.57,2.07%,50.77%
686645,New User Discount,15/10/2024,All,Social Media,"4,109.00",649.00,86.00,"2,389.82","9,766.72",3.23,4.09,15.79%,13.25%
801086,Membership Drive,05/10/2024,All,Social Media,"1,475.00",859.00,84.00,"2,772.31","2,590.49",3.23,0.93,58.24%,9.78%
800383,Email Campaign,24/06/2024,Inactive,Social Media,"3,913.00",588.00,33.00,"3,438.17","8,343.04",3.23,2.43,15.03%,5.61%
929968,Email Campaign,08/06/2024,Inactive,Social Media,"6,472.00",687.00,30.00,"4,714.39","8,678.56",3.23,1.84,10.61%,4.37%
65480,New User Discount,23/05/2024,Inactive,Email,"3,026.00",283.00,65.00,"3,422.84","9,159.20",3.23,2.68,9.35%,22.97%
299494,New User Discount,27/04/2024,Premium,Email,"2,136.00",576.00,15.00,"3,653.29","3,135.41",3.23,0.86,26.97%,2.60%
541891,Email Campaign,05/04/2024,All,App,"4,421.00",102.00,17.00,"3,748.53","9,671.29",3.23,2.58,2.31%,16.67%
111010,New User Discount,28/03/2024,New Users,SMS,"5,893.00",262.00,80.00,"3,923.61","6,947.31",3.23,1.77,4.45%,30.53%
214821,Flash Sale,08/03/2024,Inactive,SMS,"9,891.00","1,000.00",13.00,"1,473.14","8,473.82",3.23,5.75,10.11%,1.30%
222388,Flash Sale,21/02/2024,Premium,SMS,"6,192.00",621.00,79.00,"1,353.85","7,900.48",3.23,5.84,10.03%,12.72%
349776,Category Promotion,04/02/2024,All,Social Media,"3,184.00",636.00,81.00,"3,219.79","4,161.19",3.23,1.29,19.97%,12.74%
514235,New User Discount,30/01/2024,New Users,SMS,"3,100.00",168.00,64.00,"2,067.92","9,501.86",3.23,4.59,5.42%,38.10%
448987,Referral Program,15/12/2023,All,SMS,"4,839.00",450.00,45.00,"4,004.61","5,081.05",3.23,1.27,9.30%,10.00%
50773,Membership Drive,21/11/2023,New Users,SMS,"9,414.00",887.00,61.00,"2,354.30","2,400.94",3.23,1.02,9.42%,6.88%
301923,Membership Drive,17/11/2023,New Users,Social Media,"5,823.00",890.00,23.00,"4,602.62","5,892.04",3.23,1.28,15.28%,2.58%
719806,Flash Sale,03/11/2023,New Users,Social Media,"5,201.00",451.00,16.00,"1,432.95","7,105.28",3.23,4.96,8.67%,3.55%
60852,Festival Offer,05/10/2023,New Users,Email,"9,710.00",713.00,86.00,"4,501.80","5,094.04",3.23,1.13,7.34%,12.06%
909955,App Push Notification,04/09/2023,Premium,App,"4,038.00",955.00,47.00,"1,136.00","7,418.11",3.23,6.53,23.65%,4.92%
317661,Referral Program,04/09/2023,New Users,SMS,"2,745.00",247.00,36.00,"3,000.92","5,781.56",3.23,1.93,9.00%,14.57%
509107,Festival Offer,01/09/2023,Inactive,Social Media,"7,806.00",187.00,87.00,"4,346.98","5,141.73",3.23,1.18,2.40%,46.52%
714585,Weekend Special,28/08/2023,Premium,App,"9,554.00",320.00,35.00,"4,342.04","7,017.70",3.23,1.62,3.35%,10.94%
660276,Email Campaign,19/08/2023,All,Email,"9,373.00",943.00,37.00,"2,416.12","4,615.16",3.23,1.91,10.06%,3.92%
715632,New User Discount,23/07/2023,New Users,Email,"8,690.00",894.00,53.00,"3,092.87","5,010.88",3.23,1.62,10.29%,5.93%
267232,Referral Program,03/07/2023,New Users,SMS,"4,788.00",997.00,67.00,"2,636.87","8,408.70",3.23,3.19,20.82%,6.72%
64743,Weekend Special,18/04/2023,All,Email,"7,827.00",866.00,42.00,"2,956.06","7,615.61",3.23,2.58,11.06%,4.85%
204858,Email Campaign,29/03/2023,Inactive,Email,"8,009.00",487.00,22.00,"2,485.60","9,232.80",3.23,3.71,6.08%,4.52%
110650,App Push Notification,02/10/2024,Inactive,Social Media,"3,801.00",619.00,18.00,"2,145.80","7,258.00",3.22,3.38,16.29%,2.91%
204027,Weekend Special,14/03/2024,New Users,SMS,"2,715.00",568.00,89.00,"4,657.15","3,768.93",3.22,0.81,20.92%,15.67%
609693,Email Campaign,21/02/2024,Inactive,Social Media,"2,382.00",688.00,75.00,"1,303.08","5,687.18",3.22,4.36,28.88%,10.90%
850537,Category Promotion,30/12/2023,New Users,App,"9,364.00",133.00,96.00,"4,916.24","4,778.68",3.22,0.97,1.42%,72.18%
659615,Weekend Special,23/12/2023,Premium,Email,"7,406.00",225.00,21.00,"1,983.16","5,949.39",3.22,3.00,3.04%,9.33%
169484,App Push Notification,10/12/2023,All,SMS,"3,014.00",156.00,53.00,"3,288.24","3,864.04",3.22,1.18,5.18%,33.97%
38519,Flash Sale,26/11/2023,New Users,SMS,"8,942.00",906.00,16.00,"4,071.71","6,396.73",3.22,1.57,10.13%,1.77%
416967,Membership Drive,03/10/2023,Premium,SMS,"7,544.00",703.00,88.00,"2,275.47","5,615.99",3.22,2.47,9.32%,12.52%
372845,Weekend Special,28/09/2023,Premium,App,"2,673.00",535.00,81.00,"1,047.98","8,987.26",3.22,8.58,20.01%,15.14%
130969,Flash Sale,22/09/2023,Premium,Social Media,"7,646.00",250.00,95.00,"2,558.33","6,067.10",3.22,2.37,3.27%,38.00%
432858,Flash Sale,27/07/2023,New Users,Social Media,"5,371.00",262.00,50.00,"1,306.58","3,395.60",3.22,2.60,4.88%,19.08%
489457,Flash Sale,24/06/2023,All,Social Media,"4,742.00",749.00,78.00,"3,823.17","5,749.47",3.22,1.50,15.80%,10.41%
278509,Membership Drive,19/06/2023,Premium,SMS,"6,374.00",512.00,84.00,"2,768.06","9,936.18",3.22,3.59,8.03%,16.41%
672953,Category Promotion,18/06/2023,New Users,Social Media,"6,598.00",187.00,82.00,"3,981.26","6,061.99",3.22,1.52,2.83%,43.85%
152082,App Push Notification,29/05/2023,New Users,Email,"9,261.00",294.00,93.00,"2,337.25","7,010.37",3.22,3.00,3.17%,31.63%
147648,Email Campaign,02/05/2023,All,Email,"8,093.00",218.00,95.00,"2,061.90","9,766.32",3.22,4.74,2.69%,43.58%
613112,New User Discount,27/04/2023,Inactive,Email,"7,747.00",306.00,36.00,"2,953.49","5,443.03",3.22,1.84,3.95%,11.76%
764433,Festival Offer,30/08/2024,Inactive,SMS,"8,965.00",137.00,73.00,"2,144.45","7,048.71",3.21,3.29,1.53%,53.28%
544173,Referral Program,24/08/2024,Premium,App,"1,403.00",661.00,93.00,"3,792.42","6,555.98",3.21,1.73,47.11%,14.07%
673246,Flash Sale,01/06/2024,New Users,Social Media,"2,545.00",655.00,11.00,"1,180.00","9,174.31",3.21,7.77,25.74%,1.68%
371629,Referral Program,14/05/2024,New Users,Social Media,"2,156.00",984.00,78.00,"3,272.31","9,215.23",3.21,2.82,45.64%,7.93%
993106,Category Promotion,23/03/2024,New Users,Email,"9,844.00",119.00,100.00,"4,427.22","3,238.31",3.21,0.73,1.21%,84.03%
951796,Festival Offer,17/03/2024,Premium,Email,"3,869.00",842.00,54.00,"4,168.65","6,522.81",3.21,1.56,21.76%,6.41%
285195,Festival Offer,23/02/2024,New Users,Email,"2,080.00",271.00,26.00,"3,076.49","8,918.89",3.21,2.90,13.03%,9.59%
396960,New User Discount,06/01/2024,Premium,App,"6,306.00",733.00,63.00,"2,035.91","9,527.95",3.21,4.68,11.62%,8.59%
583896,App Push Notification,07/11/2023,Premium,Email,"1,963.00",214.00,57.00,"2,769.00","5,271.07",3.21,1.90,10.90%,26.64%
274580,Flash Sale,11/09/2023,Inactive,App,"5,973.00",703.00,75.00,"3,900.65","8,081.03",3.21,2.07,11.77%,10.67%
452360,Festival Offer,10/09/2023,Premium,Social Media,"9,119.00",238.00,11.00,"3,218.78","3,661.71",3.21,1.14,2.61%,4.62%
303346,New User Discount,07/09/2023,Inactive,App,"7,320.00",598.00,99.00,"2,607.78","4,783.07",3.21,1.83,8.17%,16.56%
790005,Category Promotion,17/08/2023,Inactive,Social Media,"6,334.00",313.00,16.00,"1,568.47","3,259.63",3.21,2.08,4.94%,5.11%
29162,Category Promotion,28/07/2023,Inactive,App,"8,376.00",211.00,84.00,"1,613.46","2,642.69",3.21,1.64,2.52%,39.81%
408199,Referral Program,29/06/2023,Premium,App,"6,260.00",502.00,24.00,"3,484.66","2,410.80",3.21,0.69,8.02%,4.78%
75283,Email Campaign,14/06/2023,Premium,SMS,"4,151.00",235.00,66.00,"2,975.34","5,299.99",3.21,1.78,5.66%,28.09%
954185,Festival Offer,10/05/2023,Premium,App,"8,489.00",352.00,42.00,"2,584.65","8,080.76",3.21,3.13,4.15%,11.93%
418387,Weekend Special,27/04/2023,Inactive,SMS,"8,823.00",490.00,24.00,"3,198.19","3,477.77",3.21,1.09,5.55%,4.90%
151163,Category Promotion,18/04/2023,All,Email,"1,458.00",682.00,56.00,"1,422.03","9,435.14",3.21,6.63,46.78%,8.21%
316186,App Push Notification,30/06/2024,New Users,App,"7,950.00",768.00,37.00,"4,374.78","4,830.83",3.20,1.10,9.66%,4.82%
424370,Weekend Special,19/06/2024,Premium,App,"5,015.00",384.00,33.00,"2,029.69","8,689.53",3.20,4.28,7.66%,8.59%
226154,Flash Sale,18/06/2024,Inactive,SMS,"7,178.00",474.00,58.00,"1,539.40","4,674.56",3.20,3.04,6.60%,12.24%
122101,New User Discount,15/06/2024,All,App,"3,479.00",954.00,57.00,"3,021.80","4,040.04",3.20,1.34,27.42%,5.97%
454551,Referral Program,12/06/2024,Inactive,Email,"5,645.00",397.00,20.00,"3,046.60","7,455.61",3.20,2.45,7.03%,5.04%
202246,Membership Drive,23/02/2024,Inactive,Social Media,"3,269.00",691.00,32.00,"3,133.68","2,813.17",3.20,0.90,21.14%,4.63%
655740,Flash Sale,22/02/2024,All,Email,"2,262.00",496.00,46.00,"4,278.39","4,837.19",3.20,1.13,21.93%,9.27%
296457,New User Discount,29/12/2023,Premium,SMS,"6,308.00",551.00,39.00,"1,429.17","7,743.41",3.20,5.42,8.73%,7.08%
916605,Email Campaign,18/11/2023,Inactive,App,"1,504.00",317.00,98.00,"2,214.64","2,259.70",3.20,1.02,21.08%,30.91%
969492,Weekend Special,28/10/2023,New Users,SMS,"9,090.00",667.00,13.00,"1,075.69","7,092.36",3.20,6.59,7.34%,1.95%
859740,New User Discount,24/10/2023,All,Social Media,"4,630.00",428.00,66.00,"3,358.99","9,236.38",3.20,2.75,9.24%,15.42%
240685,Weekend Special,11/10/2023,All,App,"7,854.00",218.00,36.00,"4,807.79","3,828.71",3.20,0.80,2.78%,16.51%
138944,Email Campaign,21/09/2023,New Users,Email,"3,792.00",326.00,73.00,"1,009.36","4,797.79",3.20,4.75,8.60%,22.39%
734562,New User Discount,19/09/2023,New Users,Social Media,"2,384.00",642.00,74.00,"4,830.91","2,796.21",3.20,0.58,26.93%,11.53%
165951,New User Discount,17/08/2023,All,Social Media,"2,869.00",464.00,86.00,"1,908.74","5,719.19",3.20,3.00,16.17%,18.53%
592999,Festival Offer,02/07/2023,New Users,App,"5,644.00",640.00,84.00,"1,462.52","5,259.36",3.20,3.60,11.34%,13.13%
433163,Flash Sale,26/06/2023,Inactive,Social Media,"8,823.00",820.00,83.00,"2,385.18","6,511.46",3.20,2.73,9.29%,10.12%
743717,Membership Drive,02/06/2023,New Users,SMS,"4,890.00",533.00,18.00,"1,227.40","9,068.41",3.20,7.39,10.90%,3.38%
271488,New User Discount,26/05/2023,Inactive,App,"7,884.00",199.00,53.00,"2,683.61","3,963.70",3.20,1.48,2.52%,26.63%
998736,Flash Sale,19/05/2023,Inactive,SMS,"6,061.00",197.00,63.00,"3,108.63","4,748.99",3.20,1.53,3.25%,31.98%
343368,Flash Sale,27/03/2023,All,SMS,"8,626.00",897.00,72.00,"3,849.10","7,433.42",3.20,1.93,10.40%,8.03%
645197,New User Discount,07/10/2024,All,Email,"8,029.00",981.00,47.00,"4,087.75","4,305.53",3.19,1.05,12.22%,4.79%
227727,Festival Offer,21/09/2024,Premium,SMS,"3,124.00",712.00,83.00,"4,212.47","6,433.10",3.19,1.53,22.79%,11.66%
304320,Flash Sale,15/09/2024,All,SMS,"6,016.00",507.00,95.00,"1,291.54","8,483.77",3.19,6.57,8.43%,18.74%
811741,Referral Program,14/04/2024,Premium,SMS,"5,516.00",275.00,89.00,"1,424.12","6,969.97",3.19,4.89,4.99%,32.36%
391571,Festival Offer,03/04/2024,New Users,Social Media,"1,297.00",809.00,32.00,"3,562.59","3,371.07",3.19,0.95,62.37%,3.96%
571373,Email Campaign,21/03/2024,New Users,Email,"2,971.00",442.00,20.00,"1,289.51","2,641.87",3.19,2.05,14.88%,4.52%
858121,New User Discount,27/02/2024,Premium,Social Media,"6,804.00",256.00,100.00,"1,496.49","7,144.90",3.19,4.77,3.76%,39.06%
150268,Flash Sale,23/01/2024,All,SMS,"6,844.00",221.00,48.00,"1,468.16","4,959.62",3.19,3.38,3.23%,21.72%
842133,Flash Sale,09/12/2023,New Users,SMS,"1,524.00",519.00,42.00,"3,925.52","7,436.23",3.19,1.89,34.06%,8.09%
66039,Category Promotion,02/12/2023,Premium,Email,"9,821.00",992.00,13.00,"3,490.77","5,132.39",3.19,1.47,10.10%,1.31%
932040,Weekend Special,14/10/2023,All,Email,"8,815.00",194.00,46.00,"1,702.88","8,191.10",3.19,4.81,2.20%,23.71%
73925,Membership Drive,01/10/2023,Premium,App,"5,258.00",287.00,50.00,"2,514.98","6,237.68",3.19,2.48,5.46%,17.42%
805249,Category Promotion,29/09/2023,All,Social Media,"5,808.00",525.00,61.00,"2,330.67","4,764.17",3.19,2.04,9.04%,11.62%
930029,Weekend Special,26/08/2023,Premium,Social Media,"6,337.00",222.00,24.00,"4,168.52","8,798.19",3.19,2.11,3.50%,10.81%
245952,Category Promotion,14/08/2023,All,Social Media,"4,104.00",796.00,46.00,"1,690.16","5,000.69",3.19,2.96,19.40%,5.78%
341388,Festival Offer,11/08/2023,New Users,Email,"1,322.00",387.00,95.00,"4,808.40","8,510.07",3.19,1.77,29.27%,24.55%
153735,App Push Notification,02/06/2023,Premium,SMS,"3,591.00",612.00,90.00,"3,503.65","5,937.43",3.19,1.69,17.04%,14.71%
765659,New User Discount,22/03/2023,Inactive,Email,"9,215.00",917.00,95.00,"4,078.90","6,369.96",3.19,1.56,9.95%,10.36%
877083,Membership Drive,02/11/2024,Premium,SMS,"3,446.00",155.00,51.00,"3,415.84","8,018.45",3.18,2.35,4.50%,32.90%
192426,Category Promotion,25/08/2024,Inactive,App,"1,189.00",735.00,46.00,"2,554.76","2,730.50",3.18,1.07,61.82%,6.26%
136965,Email Campaign,11/08/2024,Inactive,App,"2,916.00",467.00,68.00,"2,963.32","6,983.76",3.18,2.36,16.02%,14.56%
727319,App Push Notification,07/08/2024,New Users,Social Media,"3,448.00",954.00,30.00,"3,566.20","3,713.43",3.18,1.04,27.67%,3.14%
167452,Weekend Special,02/05/2024,All,Email,"2,790.00",301.00,20.00,"2,553.75","6,047.59",3.18,2.37,10.79%,6.64%
524798,App Push Notification,27/04/2024,Inactive,Email,"9,949.00",716.00,32.00,"1,419.18","7,935.94",3.18,5.59,7.20%,4.47%
550740,Flash Sale,04/04/2024,New Users,Email,"5,781.00",960.00,65.00,"4,065.02","5,566.58",3.18,1.37,16.61%,6.77%
775189,Festival Offer,01/04/2024,All,SMS,"6,711.00",284.00,13.00,"2,779.99","2,585.09",3.18,0.93,4.23%,4.58%
219590,Category Promotion,27/01/2024,Inactive,Email,"7,262.00",761.00,97.00,"1,123.52","2,145.33",3.18,1.91,10.48%,12.75%
575835,Category Promotion,09/01/2024,All,SMS,"5,362.00",574.00,62.00,"2,139.28","6,182.96",3.18,2.89,10.70%,10.80%
436998,Referral Program,06/11/2023,Inactive,Email,"1,260.00",380.00,55.00,"3,264.21","9,081.39",3.18,2.78,30.16%,14.47%
443742,Membership Drive,29/10/2023,All,Social Media,"4,642.00",194.00,19.00,"3,825.19","3,492.90",3.18,0.91,4.18%,9.79%
273428,New User Discount,20/07/2023,Inactive,App,"7,951.00",816.00,35.00,"2,037.67","3,290.67",3.18,1.61,10.26%,4.29%
649672,New User Discount,08/07/2023,All,SMS,"3,076.00",862.00,88.00,"4,472.40","5,228.62",3.18,1.17,28.02%,10.21%
407752,Email Campaign,07/07/2023,Inactive,Social Media,"3,775.00",911.00,35.00,"4,864.20","9,444.70",3.18,1.94,24.13%,3.84%
733736,New User Discount,11/05/2023,Premium,Social Media,"4,052.00",544.00,75.00,"1,319.80","4,403.52",3.18,3.34,13.43%,13.79%
175630,Category Promotion,19/04/2023,New Users,Social Media,"7,164.00",241.00,40.00,"2,236.07","6,012.69",3.18,2.69,3.36%,16.60%
301304,App Push Notification,04/11/2024,Inactive,Social Media,"8,840.00",466.00,24.00,"1,776.92","5,356.59",3.17,3.01,5.27%,5.15%
159675,Weekend Special,28/10/2024,Inactive,Email,"2,239.00",183.00,85.00,"1,183.89","9,661.81",3.17,8.16,8.17%,46.45%
608227,Category Promotion,05/10/2024,New Users,App,"6,540.00",801.00,95.00,"1,269.01","6,385.74",3.17,5.03,12.25%,11.86%
237321,Email Campaign,01/10/2024,All,SMS,"8,296.00",989.00,72.00,"2,633.20","4,670.64",3.17,1.77,11.92%,7.28%
278662,App Push Notification,05/09/2024,All,SMS,"7,524.00",627.00,35.00,"1,359.09","6,124.31",3.17,4.51,8.33%,5.58%
558207,Festival Offer,14/08/2024,Premium,App,"8,104.00",522.00,92.00,"1,024.47","4,315.84",3.17,4.21,6.44%,17.62%
591305,Flash Sale,30/07/2024,Inactive,App,"7,295.00",895.00,32.00,"4,479.89","7,130.71",3.17,1.59,12.27%,3.58%
306822,Weekend Special,22/07/2024,New Users,Email,"4,804.00",438.00,74.00,"2,015.84","3,411.08",3.17,1.69,9.12%,16.89%
758868,Festival Offer,02/07/2024,All,Email,"3,963.00",196.00,12.00,"1,571.37","8,652.94",3.17,5.51,4.95%,6.12%
339441,Referral Program,06/06/2024,Inactive,SMS,"3,926.00",697.00,20.00,"3,245.81","8,853.30",3.17,2.73,17.75%,2.87%
574033,New User Discount,20/04/2024,Inactive,Social Media,"7,382.00",242.00,69.00,"4,197.23","2,007.02",3.17,0.48,3.28%,28.51%
340926,Referral Program,16/04/2024,New Users,SMS,"2,432.00",814.00,73.00,"3,996.11","4,723.57",3.17,1.18,33.47%,8.97%
659631,New User Discount,13/04/2024,Premium,SMS,"9,228.00",558.00,29.00,"2,016.76","2,042.67",3.17,1.01,6.05%,5.20%
493997,Referral Program,01/04/2024,Premium,Social Media,"8,154.00",116.00,79.00,"1,874.29","7,789.98",3.17,4.16,1.42%,68.10%
490836,Festival Offer,25/03/2024,Premium,Social Media,"8,648.00",844.00,39.00,"4,735.08","2,710.45",3.17,0.57,9.76%,4.62%
447080,App Push Notification,16/01/2024,Inactive,SMS,"5,967.00",320.00,78.00,"2,173.06","7,394.68",3.17,3.40,5.36%,24.38%
358975,Email Campaign,09/01/2024,New Users,App,"1,834.00",145.00,53.00,"2,638.64","9,436.54",3.17,3.58,7.91%,36.55%
484927,Membership Drive,21/12/2023,Premium,SMS,"2,382.00",932.00,12.00,"1,499.99","9,226.71",3.17,6.15,39.13%,1.29%
970731,Referral Program,13/12/2023,All,Email,"7,350.00",442.00,18.00,"4,190.78","5,941.79",3.17,1.42,6.01%,4.07%
140831,App Push Notification,02/12/2023,New Users,SMS,"1,008.00",593.00,29.00,"3,451.35","4,484.38",3.17,1.30,58.83%,4.89%
130791,New User Discount,24/11/2023,Premium,SMS,"5,963.00",154.00,94.00,"1,417.02","8,141.03",3.17,5.75,2.58%,61.04%
